Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,Pitch,Roll,gyro_x,gyro_y,gyro_z,gravity_x,gravity_y,gravity_z
34.79421755,31.25845971,0.0,0.0,10-57-55,-0.029120207,-0.005047679,-0.043214798,257.0,-4.0669007,19.373941,0.016494751,0.039535522,0.0041503906,3.2110064,0.70012456,9.23957
34.79421755,31.25845971,0.0,0.0,10-57-55,0.060741186,0.025042832,0.015878677,256.0,-4.611276,18.142307,0.018508911,0.009841919,8.239746E-4,3.184675,0.7644268,9.243587
34.79421755,31.25845971,0.0,0.0,10-57-55,0.060741186,0.025042832,0.015878677,256.0,-4.472413,18.011393,-0.018615723,0.1328125,0.008834839,3.184675,0.7644268,9.243587
34.79421755,31.25845971,0.0,0.0,10-57-55,-0.034115314,2.9599667E-4,-0.042744637,256.0,-4.8059373,17.42833,0.0027160645,0.024520874,0.012878418,3.0403893,0.7405981,9.293973
34.79421755,31.25845971,0.0,0.0,10-57-55,-0.023729324,0.062616885,0.054255486,256.0,-4.1949067,16.425394,0.0027160645,0.024520874,0.012878418,2.8896148,0.724648,9.343201
34.79421755,31.25845971,0.0,0.0,10-57-56,-0.023729324,0.062616885,0.054255486,256.0,-3.9397016,15.829737,-0.03526306,0.12161255,0.025527954,2.8896148,0.724648,9.343201
34.79421755,31.25845971,0.0,0.0,10-57-56,-0.006144762,-0.044819534,-0.08666992,256.0,-3.707826,15.351726,-0.03526306,0.12161255,0.025527954,2.6917312,0.64199847,9.408125
34.79421755,31.25845971,0.0,0.0,10-57-56,-0.006144762,-0.044819534,-0.08666992,256.0,-3.8732378,14.791513,-0.02168274,0.08377075,0.012252808,2.6917312,0.64199847,9.408125
34.79421755,31.25845971,0.0,0.0,10-57-56,-0.016146898,-0.019914746,-0.02029705,256.0,-3.9131947,14.6082535,-0.02168274,0.08377075,0.012252808,2.5369267,0.6266346,9.452075
34.79421755,31.25845971,0.0,0.0,10-57-56,-0.016146898,-0.019914746,-0.02029705,255.0,-3.9945273,14.268036,0.024337769,0.08137512,0.015823364,2.5369267,0.6266346,9.452075
34.79421755,31.25845971,0.0,0.0,10-57-56,-0.057825804,-0.034012496,0.091433525,255.0,-4.288938,14.129145,0.024337769,0.08137512,0.015823364,2.4176261,0.68225825,9.479451
34.79421755,31.25845971,0.0,0.0,10-57-56,-0.057825804,-0.034012496,0.091433525,255.0,-4.2272606,14.434682,0.06867981,0.026031494,0.034698486,2.4176261,0.68225825,9.479451
34.79421755,31.25845971,0.0,0.0,10-57-56,0.0034730434,0.07241404,-0.05580902,255.0,-4.225389,14.458718,0.06867981,0.026031494,0.034698486,2.4236102,0.73617876,9.473887
34.79421755,31.25845971,0.0,0.0,10-57-56,0.0034730434,0.07241404,-0.05580902,254.0,-3.3129041,14.293414,-0.05580139,-0.03274536,0.06854248,2.4236102,0.73617876,9.473887
34.79421755,31.25845971,0.0,0.0,10-57-56,-0.015687704,-0.07320964,0.1850853,254.0,-3.5323317,14.488528,-0.05580139,-0.03274536,0.06854248,2.4283354,0.61650074,9.481218
34.79421755,31.25845971,0.0,0.0,10-57-57,-0.015687704,-0.07320964,0.1850853,254.0,-4.3189015,14.551961,0.028823853,-0.018447876,0.03453064,2.4283354,0.61650074,9.481218
34.79421755,31.25845971,0.0,0.0,10-57-57,-0.0057661533,-0.08901173,-0.06183815,254.0,-4.9717293,14.755469,0.028823853,-0.018447876,0.03453064,2.4614563,0.6609195,9.469679
34.79421755,31.25845971,0.0,0.0,10-57-57,-0.0057661533,-0.08901173,-0.06183815,255.0,-4.8102,14.859792,0.11024475,-0.013015747,0.0017547607,2.4614563,0.6609195,9.469679
34.79421755,31.25845971,0.0,0.0,10-57-57,-0.03102994,-0.0023866892,-0.060362816,255.0,-4.582481,14.5178795,0.11024475,-0.013015747,0.0017547607,2.4767282,0.7631581,9.458002
34.79421755,31.25845971,0.0,0.0,10-57-57,-0.03102994,-0.0023866892,-0.060362816,255.0,-4.6672306,14.724376,-0.04386902,-0.0029907227,-0.023971558,2.4767282,0.7631581,9.458002
34.79421755,31.25845971,0.0,0.0,10-57-57,0.015070438,0.04779762,0.0130319595,255.0,-4.967093,14.883495,-0.04386902,-0.0029907227,-0.023971558,2.504072,0.7811004,9.449333
34.79421755,31.25845971,0.0,0.0,10-57-57,0.015070438,0.04779762,0.0130319595,255.0,-5.063393,14.771991,0.038360596,-0.0075683594,0.005569458,2.504072,0.7811004,9.449333
34.79421755,31.25845971,0.0,0.0,10-57-57,-0.0028607845,-0.0019772053,-0.08231163,255.0,-4.682303,14.673568,0.038360596,-0.0075683594,0.005569458,2.50724,0.79428566,9.447393
34.79421755,31.25845971,0.0,0.0,10-57-57,-0.0028607845,-0.0019772053,-0.08231163,255.0,-4.952693,14.471788,-0.022109985,0.017059326,-0.0062408447,2.50724,0.79428566,9.447393
34.79421755,31.25845971,0.0,0.0,10-57-57,-0.031290293,0.011331916,0.11371231,255.0,-4.8161297,14.438063,-0.022109985,0.017059326,-0.0062408447,2.457124,0.79289633,9.460669
34.79421755,31.25845971,0.0,0.0,10-57-58,-0.031290293,0.011331916,0.11371231,256.0,-4.656326,14.428684,-0.017120361,0.0019989014,-0.021194458,2.457124,0.79289633,9.460669
34.79421755,31.25845971,0.0,0.0,10-57-58,-0.08432412,-0.003355205,0.026392937,256.0,-4.4235926,14.393806,-0.017120361,0.0019989014,-0.021194458,2.4212508,0.7781286,9.471137
34.79421755,31.25845971,0.0,0.0,10-57-58,-0.08432412,-0.003355205,0.026392937,256.0,-4.3174176,14.468588,-0.038101196,-0.020706177,-0.027328491,2.4212508,0.7781286,9.471137
34.79421755,31.25845971,0.0,0.0,10-57-58,-0.027624846,-0.006788671,0.048823357,256.0,-4.617627,14.603628,-0.038101196,-0.020706177,-0.027328491,2.4295375,0.7470945,9.471515
34.79421755,31.25845971,0.0,0.0,10-57-58,-0.027624846,-0.006788671,0.048823357,256.0,-5.0314064,14.733552,0.041137695,-0.016098022,0.0046081543,2.4295375,0.7470945,9.471515
34.79421755,31.25845971,0.0,0.0,10-57-58,0.016204119,0.030538023,-0.04031849,256.0,-4.990362,14.701168,0.041137695,-0.016098022,0.0046081543,2.4649959,0.80053157,9.457977
34.79421755,31.25845971,0.0,0.0,10-57-58,0.016204119,0.030538023,-0.04031849,256.0,-4.9008036,14.759652,0.008163452,-0.011856079,3.9672852E-4,2.4649959,0.80053157,9.457977
34.79421755,31.25845971,0.0,0.0,10-57-58,-0.004662752,0.01797378,0.024211884,256.0,-4.8634,14.757248,0.008163452,-0.011856079,3.9672852E-4,2.4784713,0.8280544,9.452085
