0.1,58.1456,-1.38884
0.2,58.6657,-4.56039
0.3,59.1732,-4.66605
0.4,58.6305,-5.60063
0.5,57.3562,-8.13899
0.6,59.2944,-14.0391
0.7,63.9052,-17.3985
0.8,60.5206,-22.5668
0.9,67.6051,-22.4959
1,60.953,-30.456
1.1,54.023,-34.8928
1.2,52.8349,-35.9251
1.3,40.4129,-33.2659
1.4,36.6779,-32.4693
1.5,40.8235,-21.2116
1.6,34.1785,-18.4464
1.7,33.1238,-20.5127
1.8,19.8484,-29.0911
1.9,21.7612,-39.1385
2,8.64821,-54.3802
2.1,2.84019,-64.3036
2.2,2.53837,-65.2963
2.3,4.56508,-68.2611
2.4,0.17507,-72.1971
2.5,0.685239,-78.8218
2.6,-5.18768,-87.0572
2.7,-5.43163,-93.2542
2.8,-4.9746,-97.1319
2.9,-6.78443,-97.5266
3,-5.04441,-104.217
3.1,-3.02219,-100.391
3.2,-3.19227,-99.2458
3.3,-4.09868,-94.4551
3.4,-4.34363,-93.0122
3.5,-13.0932,-85.5332
3.6,-15.6359,-83.1975
3.7,-20.0987,-78.0996
3.8,-17.7305,-78.004
3.9,-17.5522,-78.3276
4,-18.0002,-79.3162
4.1,-24.8331,-111.417
4.2,-34.2617,-126.764
4.3,-39.0572,-135.283
4.4,-39.098,-137.996
4.5,-41.4482,-136.667
4.6,-42.1313,-136.359
4.7,-45.1282,-132.666
4.8,-46.0257,-131.557
4.9,-44.8312,-128.799
5,-43.8209,-128.111
5.1,-46.0064,-128.754
5.2,-45.6042,-128.597
5.3,-44.5988,-127.74
5.4,-46.804,-129.01
5.5,-48.4203,-130.753
5.6,-50.0646,-130.617
5.7,-46.6221,-125.983
5.8,-44.6975,-122.555
5.9,-44.3333,-122.594
6,-42.3845,-122.46
6.1,-41.1938,-127.148
6.2,-38.7021,-129.296
6.3,-36.4863,-130.445
6.4,-38.7314,-134.827
6.5,-37.4779,-136.308
6.6,-36.1829,-140.369
6.7,-38.0075,-143.722
6.8,-37.9735,-147.07
6.9,-42.9643,-151.28
7,-42.6272,-149.387
7.1,-44.2139,-149.93
7.2,-47.1023,-153.841
7.3,-52.3609,-157.119
7.4,-52.7977,-157.683
7.5,-54.3956,-161.653
7.6,-56.5221,-160.68
7.7,-57.7944,-160.686
7.8,-60.4765,-158.252
7.9,-61.5536,-157.509
8,-60.6875,-156.274
8.1,-56.1816,-153.596
8.2,-54.4206,-153.997
8.3,-51.8984,-152.31
8.4,-52.4129,-154.353
8.5,-52.5316,-155.974
8.6,-49.8285,-158.233
8.7,-53.3808,-162.904
8.8,-52.9488,-164.253
8.9,-54.1223,-166.302
9,-53.6008,-167.101
9.1,-50.5781,-168.376
9.2,-49.4653,-170.417
9.3,-52.6323,-173.741
9.4,-54.9997,-177.723
9.5,-57.878,-189.657
9.6,-59.9728,-189.462
9.7,-58.5791,-187.782
9.8,-60.3775,-186.177
9.9,-59.944,-183.95
10,-58.8082,-180.989
10.1,-55.4253,-180.034
10.2,-55.0439,-179.848
10.3,-51.2824,-180.085
10.4,-51.3568,-181.66
10.5,-49.5856,-182.518
10.6,-47.3591,-184.013
10.7,-46.8101,-185.398
10.8,-45.7048,-186.266
10.9,-44.2714,-186.381
11,-43.0047,-188.581
11.1,-46.1388,-196.777
11.2,-50.735,-201.856
11.3,-51.521,-203.031
11.4,-53.8865,-205.793
11.5,-52.0077,-211.887
11.6,-67.5596,-221.979
11.7,-74.8088,-232.772
11.8,-83.0918,-241.175
11.9,-88.9335,-242.707
12,-90.1044,-242.597
12.1,-95.5148,-236.015
12.2,-97.132,-234.039
12.3,-101.161,-225.291
12.4,-89.4814,-224.157
12.5,-84.5038,-217.469
12.6,-78.5806,-214.071
12.7,-76.3927,-211.837
12.8,-72.6369,-208.03
12.9,-73.8918,-206.275
13,-70.9276,-204.253
13.1,-70.0641,-205.564
13.2,-73.95,-207.753
13.3,-80.8782,-215.764
13.4,-88.6999,-220.676
13.5,-95.9189,-223.783
13.6,-90.5006,-219.044
13.7,-88.527,-216.217
13.8,-84.149,-213.064
13.9,-79.2238,-213.631
14,-82.7321,-221.593
14.1,-81.232,-223.921
14.2,-85.07,-227.282
14.3,-82.3942,-227.688
14.4,-86.8119,-232.328
14.5,-83.0466,-236.462
14.6,-87.9695,-244.166
14.7,-95.6086,-256.507
14.8,-100.303,-263.154
14.9,-99.2817,-270.396
15,-100.42,-281.639
15.1,-100.983,-282.409
15.2,-100.862,-285.865
15.3,-100.709,-287.569
15.4,-105.857,-296.064
15.5,-113.351,-301.363
15.6,-117.142,-301.847
15.7,-118.879,-302.42
15.8,-120.053,-298.545
15.9,-108.887,-298.248
16,-105.391,-298.407
16.1,-90.996,-293.2
16.2,-91.3758,-298.845
16.3,-93.9142,-300.846
16.4,-100.781,-306.14
16.5,-114.466,-310.965
16.6,-115.765,-306.982
16.7,-110.374,-302.953
16.8,-107.899,-298.873
16.9,-99.4044,-295.047
17,-98.1818,-292.727
17.1,-97.7272,-291.539
17.2,-97.5611,-290.941
17.3,-99.9411,-291.419
17.4,-98.6886,-291.184
17.5,-102.097,-293.266
17.6,-102.404,-294.362
17.7,-108.028,-297.515
17.8,-107.91,-293.374
17.9,-104.099,-291.558
18,-100.955,-291.301
18.1,-96.1187,-289.014
18.2,-92.6193,-289.003
18.3,-87.3678,-289.434
18.4,-89.3869,-298.83
18.5,-103.301,-311.339
18.6,-111.529,-316.374
18.7,-114.648,-317.997
18.8,-118.72,-319.679
18.9,-116.18,-318.655
19,-121.571,-321.659
19.1,-118.622,-325.293
19.2,-127.17,-332.92
19.3,-126.878,-335.197
19.4,-130.289,-339.099
19.5,-132.009,-342.197
19.6,-131.803,-344.075
19.7,-133.745,-344.368
19.8,-134.398,-344.099
19.9,-136.488,-343.464
20,-137.114,-343.273
20.1,-136.676,-344.643
20.2,-133.181,-344.99
20.3,-132.549,-346.791
20.4,-130.982,-347.042
20.5,-132.502,-347.044
20.6,-130.252,-346.572
20.7,-129.317,-346.402
20.8,-128.618,-346.946
20.9,-128.401,-347.76
21,-128.257,-348.227
21.1,-129.281,-350.802
21.2,-128.254,-351.449
21.3,-128.54,-354.107
21.4,-129.88,-355.149
21.5,-128.827,-358.504
21.6,-135.597,-365.378
21.7,-137.578,-370.371
21.8,-139.151,-373.988
21.9,-144.145,-375.262
22,-145.225,-374.466
22.1,-144.121,-375.019
22.2,-143.521,-375.535
22.3,-145.189,-375.817
22.4,-141.637,-373.685
22.5,-141.361,-369.205
22.6,-136.457,-366.203
22.7,-134.308,-363.401
22.8,-128.464,-363.958
22.9,-125.958,-359.61
23,-120.888,-356.994
23.1,-116.644,-355.314
23.2,-113.588,-355.968
23.3,-110.091,-355.82
23.4,-110.005,-365.707
23.5,-121.208,-377.718
23.6,-121.814,-384.241
23.7,-138.29,-394.262
23.8,-150.911,-393.973
23.9,-153.46,-391.275
24,-155.776,-382.969
24.1,-146.6,-374.858
24.2,-145.074,-367.952
24.3,-135.167,-363.249
24.4,-131.638,-371.299
24.5,-130.491,-376.083
24.6,-128.25,-381.74
24.7,-134.759,-386.676
24.8,-136.306,-384.914
24.9,-140.653,-383.612
25,-142.718,-382.672
25.1,-140.871,-382.386
25.2,-142.194,-382.238
25.3,-139.349,-380.296
25.4,-138.843,-379.719
25.5,-137.398,-378.741
25.6,-138.94,-379.202
25.7,-137.692,-378.224
25.8,-137.07,-375.231
25.9,-134.625,-372.568
26,-134.43,-370.312
26.1,-135.69,-369.777
26.2,-134.728,-368.102
