Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,Pitch,Roll,gyro_x,gyro_y,gyro_z,gravity_x,gravity_y,gravity_z
34.80054185,31.26171582,0.0,5043027.0,10-35-30,0.30929446,-0.4108824,0.4413662,275.0,-2.1845198,-22.469074,0.23524475,0.027770996,-0.20617676,-3.682352,0.32617563,9.083187
34.80054185,31.26171582,0.0,5043027.0,10-35-30,0.035465956,-0.59201217,0.2829609,273.0,-2.181033,-23.308907,0.23524475,0.027770996,-0.20617676,-3.797659,0.40189686,9.032533
34.80054185,31.26171582,0.0,5043027.0,10-35-30,0.035465956,-0.59201217,0.2829609,271.0,-2.38729,-24.465029,-0.09625244,0.17088318,0.2574005,-3.797659,0.40189686,9.032533
34.80054185,31.26171582,0.0,5043027.0,10-35-30,0.5595403,0.11945206,0.022881508,271.0,-2.6534426,-25.42572,-0.09625244,0.17088318,0.2574005,-4.043431,0.4819858,8.921252
34.80054186,31.26171581,0.0,0.001461648,10-35-30,0.5595403,0.11945206,0.022881508,271.0,-2.5373893,-25.868826,-0.010269165,0.15893555,0.062149048,-4.043431,0.4819858,8.921252
34.80054186,31.26171581,0.0,0.001461648,10-35-30,-0.26389837,0.0030957162,-0.14772224,271.0,-2.3357081,-25.824827,-0.010269165,0.15893555,0.062149048,-4.2329035,0.46948886,8.833601
34.80054186,31.26171581,0.0,0.001461648,10-35-31,-0.26389837,0.0030957162,-0.14772224,271.0,-0.8594158,-25.213764,-0.11495972,-0.057785034,0.017700195,-4.2329035,0.46948886,8.833601
34.80054186,31.26171581,0.0,0.001461648,10-35-31,-3.1571765,-0.19820124,3.0038958,271.0,-0.46122253,-25.149483,-0.11495972,-0.057785034,0.017700195,-4.2400055,0.2847522,8.838079
34.80054186,31.26171581,0.0,0.001461648,10-35-31,-3.1571765,-0.19820124,3.0038958,270.0,-0.5597257,-25.505655,-0.01864624,-0.056015015,-0.04006958,-4.2400055,0.2847522,8.838079
34.80054186,31.26171581,0.0,0.001461648,10-35-31,0.44490385,-0.35372967,0.26629162,268.0,-0.40449983,-27.077562,-0.01864624,-0.056015015,-0.04006958,-4.29757,0.1382601,8.813748
34.80054186,31.26171581,0.0,0.001461648,10-35-31,0.44490385,-0.35372967,0.26629162,265.0,0.57550997,-27.950098,-0.25343323,0.26438904,0.37631226,-4.29757,0.1382601,8.813748
34.80054186,31.26171581,0.0,0.001461648,10-35-31,0.8906088,0.0067106187,-0.91275215,266.0,-1.1402711,-26.632479,-0.25343323,0.26438904,0.37631226,-4.416509,0.19138865,8.753754
34.80054186,31.26171581,0.0,0.001461648,10-35-31,0.8906088,0.0067106187,-0.91275215,263.0,-1.3282467,-24.195587,0.0660553,-0.24893188,0.14860535,-4.416509,0.19138865,8.753754
34.80054186,31.26171581,0.0,0.001461648,10-35-31,1.8123288,0.30391097,-0.8148594,262.0,-1.0865093,-23.818275,0.0660553,-0.24893188,0.14860535,-4.138469,0.2591625,8.886861
34.80054186,31.26171579,0.0,0.0034598908,10-35-31,1.8123288,0.30391097,-0.8148594,264.0,-2.8455303,-22.793709,0.15567017,-0.15200806,-0.029129028,-4.138469,0.2591625,8.886861
34.80054186,31.26171579,0.0,0.0034598908,10-35-31,0.4042685,-0.005658388,-0.5852947,263.0,-2.1911728,-23.36439,0.15567017,-0.15200806,-0.029129028,-3.9113085,0.3380666,8.986532
34.80054186,31.26171579,0.0,0.0034598908,10-35-32,0.4042685,-0.005658388,-0.5852947,265.0,-2.9118733,-22.275099,-0.112213135,0.010192871,0.06852722,-3.9113085,0.3380666,8.986532
34.80054186,31.26171579,0.0,0.0034598908,10-35-32,-0.7974212,-0.63609314,-1.0997934,266.0,-3.9659905,-21.008001,-0.112213135,0.010192871,0.06852722,-3.717556,0.55447197,9.057744
34.80054186,31.26171579,0.0,0.0034598908,10-35-32,-0.7974212,-0.63609314,-1.0997934,263.0,-1.3350136,-19.910603,-0.09567261,-0.25813293,0.101486206,-3.717556,0.55447197,9.057744
34.80054186,31.26171579,0.0,0.0034598908,10-35-32,-0.38394403,-0.89821535,0.31279945,265.0,-2.8998082,-19.115461,-0.09567261,-0.25813293,0.101486206,-3.3603487,0.6039586,9.193132
34.80054186,31.26171579,0.0,0.0034598908,10-35-32,-0.38394403,-0.89821535,0.31279945,264.0,-3.3678207,-17.57216,0.1822052,-0.198349,-0.02973938,-3.3603487,0.6039586,9.193132
34.80054186,31.26171579,0.0,0.0034598908,10-35-32,0.24916077,0.13181585,-0.29904175,264.0,-4.0356507,-15.889673,0.1822052,-0.198349,-0.02973938,-2.9604692,0.62168396,9.328425
34.80054186,31.26171579,0.0,0.0034598908,10-35-32,0.24916077,0.13181585,-0.29904175,263.0,-3.6975784,-15.402566,0.031814575,-0.19085693,0.03453064,-2.9604692,0.62168396,9.328425
34.80054186,31.26171579,0.0,0.0034598908,10-35-32,0.5160692,0.20046192,-0.34453487,263.0,-3.3150897,-14.844836,0.031814575,-0.19085693,0.03453064,-2.6034782,0.6583544,9.4318
34.80054188,31.26171578,0.0,0.0052756863,10-35-32,0.5160692,0.20046192,-0.34453487,263.0,-3.109661,-16.404867,-0.02859497,0.05229187,-9.613037E-4,-2.6034782,0.6583544,9.4318
34.80054188,31.26171578,0.0,0.0052756863,10-35-32,0.6292217,-0.20670515,0.6665716,264.0,-3.7984471,-18.327522,-0.02859497,0.05229187,-9.613037E-4,-2.7401526,0.6024962,9.396751
34.80054188,31.26171578,0.0,0.0052756863,10-35-33,0.6292217,-0.20670515,0.6665716,264.0,-4.2859445,-17.950146,0.087387085,0.19465637,-0.065216064,-2.7401526,0.6024962,9.396751
34.80054188,31.26171578,0.0,0.0052756863,10-35-33,-0.65570164,0.1881609,-1.3309021,264.0,-4.491346,-15.962522,0.087387085,0.19465637,-0.065216064,-2.9160862,0.68643326,9.33786
34.80054188,31.26171578,0.0,0.0052756863,10-35-33,-0.65570164,0.1881609,-1.3309021,265.0,-4.1461887,-15.008121,0.024749756,-0.2541046,-0.05656433,-2.9160862,0.68643326,9.33786
34.80054188,31.26171578,0.0,0.0052756863,10-35-33,0.39901614,0.25042772,0.62178516,265.0,-3.6511135,-14.751013,0.024749756,-0.2541046,-0.05656433,-2.6224155,0.6988726,9.4236355
34.80054188,31.26171578,0.0,0.0052756863,10-35-33,0.39901614,0.25042772,0.62178516,266.0,-3.445875,-14.944114,-0.070617676,-0.04017639,-0.068222046,-2.6224155,0.6988726,9.4236355
34.80054188,31.26171578,0.0,0.0052756863,10-35-33,0.4566021,0.58994204,0.2399416,267.0,-2.5131466,-15.491344,-0.070617676,-0.04017639,-0.068222046,-2.5305696,0.5901405,9.456127
