Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,Pitch,Roll,gyro_x,gyro_y,gyro_z,gravity_x,gravity_y,gravity_z
34.80521661,31.26505576,0.0,3.075353,12-16-35,-0.028324366,0.023751318,-0.09813309,109.0,-5.5025187,-15.243737,-0.0014953613,0.06971741,-9.3078613E-4,-2.538872,0.95405746,9.424133
34.80521661,31.26505576,0.0,3.075353,12-16-35,-0.028324366,0.023751318,-0.09813309,109.0,-5.286601,-15.346972,-0.039276123,0.027236938,0.0027618408,-2.538872,0.95405746,9.424133
34.80521661,31.26505576,0.0,3.075353,12-16-35,-0.028324366,0.023751318,-0.09813309,109.0,-5.286601,-15.346972,-0.039276123,0.027236938,0.0027618408,-2.538872,0.95405746,9.424133
34.80521661,31.26505576,0.0,3.075353,12-16-35,-0.028324366,0.023751318,-0.09813309,109.0,-5.286601,-15.346972,-0.039276123,0.027236938,0.0027618408,-2.538872,0.95405746,9.424133
34.80521659,31.26505576,0.0,0.0019047818,12-16-35,-0.028324366,0.023751318,-0.09813309,109.0,-5.238508,-15.300876,-0.039276123,0.027236938,0.0027618408,-2.538872,0.95405746,9.424133
34.80521659,31.26505576,0.0,0.0019047818,12-16-35,-0.028324366,0.023751318,-0.09813309,109.0,-5.238508,-15.300876,-0.039276123,0.027236938,0.0027618408,-2.538872,0.95405746,9.424133
34.80521659,31.26505576,0.0,0.0019047818,12-16-35,-0.002115965,-0.045012653,0.035268784,108.0,-5.371308,-15.300938,-0.039276123,0.027236938,0.0027618408,-2.584551,0.88602316,9.418357
34.80521659,31.26505576,0.0,0.0019047818,12-16-35,-0.002115965,-0.045012653,0.035268784,108.0,-5.485662,-15.348865,-0.0071105957,0.0129852295,0.04246521,-2.584551,0.88602316,9.418357
34.80521659,31.26505576,0.0,0.0019047818,12-16-35,-0.002115965,-0.045012653,0.035268784,108.0,-5.485662,-15.348865,-0.0071105957,0.0129852295,0.04246521,-2.584551,0.88602316,9.418357
34.80521659,31.26505576,0.0,0.0019047818,12-16-35,-0.002115965,-0.045012653,0.035268784,109.0,-5.451759,-15.512134,-0.0071105957,0.0129852295,0.04246521,-2.584551,0.88602316,9.418357
34.80521659,31.26505576,0.0,0.0019047818,12-16-35,0.012285709,0.058050454,0.0343647,108.0,-5.481654,-15.509813,-0.0071105957,0.0129852295,0.04246521,-2.60146,0.9054471,9.411852
34.80521659,31.26505576,0.0,0.0019047818,12-16-35,0.012285709,0.058050454,0.0343647,108.0,-5.481654,-15.509813,-0.0071105957,0.0129852295,0.04246521,-2.60146,0.9054471,9.411852
34.80521659,31.26505576,0.0,0.0019047818,12-16-35,0.012285709,0.058050454,0.0343647,109.0,-5.385863,-15.697669,-0.0071105957,0.0129852295,0.04246521,-2.60146,0.9054471,9.411852
34.80521659,31.26505576,0.0,0.0019047818,12-16-36,0.012285709,0.058050454,0.0343647,109.0,-5.2579427,-15.611865,-0.014144897,0.01663208,8.087158E-4,-2.60146,0.9054471,9.411852
34.80521659,31.26505576,0.0,0.0019047818,12-16-36,0.012285709,0.058050454,0.0343647,109.0,-5.2579427,-15.611865,-0.014144897,0.01663208,8.087158E-4,-2.60146,0.9054471,9.411852
34.80521659,31.26505576,0.0,0.0019047818,12-16-36,0.012285709,0.058050454,0.0343647,109.0,-5.2542143,-15.512418,-0.014144897,0.01663208,8.087158E-4,-2.60146,0.9054471,9.411852
34.80521659,31.26505576,0.0,0.0019047818,12-16-36,-0.09084654,-0.058503866,-0.005584717,109.0,-5.3359103,-15.35534,-0.014144897,0.01663208,8.087158E-4,-2.6363988,0.87816435,9.404713
34.80521659,31.26505576,0.0,0.0019047818,12-16-36,-0.09084654,-0.058503866,-0.005584717,109.0,-5.3359103,-15.35534,-0.014144897,0.01663208,8.087158E-4,-2.6363988,0.87816435,9.404713
34.80521659,31.26505576,0.0,0.0019047818,12-16-36,-0.09084654,-0.058503866,-0.005584717,109.0,-5.3920574,-15.261663,-0.014144897,0.01663208,8.087158E-4,-2.6363988,0.87816435,9.404713
