Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,Pitch,Roll,gyro_x,gyro_y,gyro_z,gravity_x,gravity_y,gravity_z
34.80521749,31.26506446,0.0,2.6391814,12-21-13,-0.12226629,-0.02160135,0.2982912,255.0,-1.6290618,-24.260653,0.01676941,-0.04458618,-0.019744873,-4.0008936,0.24792929,8.94996
34.80521749,31.26506446,0.0,2.6391814,12-21-13,-0.12226629,-0.02160135,0.2982912,255.0,-1.6290618,-24.260653,0.01676941,-0.04458618,-0.019744873,-4.0008936,0.24792929,8.94996
34.80521749,31.26506446,0.0,2.6391814,12-21-13,-0.12226629,-0.02160135,0.2982912,255.0,-1.6290618,-24.260653,0.01676941,-0.04458618,-0.019744873,-4.0008936,0.24792929,8.94996
34.80521749,31.26506446,0.0,2.6391814,12-21-13,-0.12226629,-0.02160135,0.2982912,255.0,-1.6290618,-24.260653,0.01676941,-0.04458618,-0.019744873,-4.0008936,0.24792929,8.94996
34.80521749,31.26506446,0.0,2.6391814,12-21-13,-0.12226629,-0.02160135,0.2982912,255.0,-1.6290618,-24.260653,0.01676941,-0.04458618,-0.019744873,-4.0008936,0.24792929,8.94996
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,255.0,-1.5485636,-24.502262,-0.03907776,0.057617188,0.05180359,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,255.0,-1.5485636,-24.502262,-0.03907776,0.057617188,0.05180359,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,254.0,-1.4964286,-24.73497,-0.03907776,0.057617188,0.05180359,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,254.0,-1.4964286,-24.73497,-0.03907776,0.057617188,0.05180359,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,254.0,-1.4815603,-24.81752,-0.03907776,0.057617188,0.05180359,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,254.0,-1.4815603,-24.81752,-0.03907776,0.057617188,0.05180359,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,254.0,-1.4815603,-24.81752,-0.03907776,0.057617188,0.05180359,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,254.0,-1.456055,-24.872944,-0.03907776,0.057617188,0.05180359,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,254.0,-1.416734,-24.905807,-0.03907776,0.057617188,0.05180359,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,254.0,-1.3098142,-24.979553,-0.03907776,0.057617188,0.05180359,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,254.0,-1.2541085,-25.011211,-0.071121216,0.05342102,0.0934906,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,254.0,-1.2541085,-25.011211,-0.071121216,0.05342102,0.0934906,-4.010795,0.2624468,8.945112
34.80521749,31.26506446,0.0,2.6391814,12-21-13,0.08491135,0.05042988,-0.13218784,254.0,-1.2541085,-25.011211,-0.071121216,0.05342102,0.0934906,-4.010795,0.2624468,8.945112
