Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,Pitch,Roll,gyro_x,gyro_y,gyro_z,gravity_x,gravity_y,gravity_z
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.032633066,0.06575173,-0.07117176,100.0,-3.8379703,-20.201666,-0.02355957,0.042785645,0.11294556,-3.4220212,0.6125114,9.169786
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.032633066,0.06575173,-0.07117176,100.0,-3.7982097,-20.191595,-0.02355957,0.042785645,0.11294556,-3.4220212,0.6125114,9.169786
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.032633066,0.06575173,-0.07117176,100.0,-3.7982097,-20.191595,-0.02355957,0.042785645,0.11294556,-3.4220212,0.6125114,9.169786
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.032633066,0.06575173,-0.07117176,100.0,-3.7982097,-20.191595,-0.02355957,0.042785645,0.11294556,-3.4220212,0.6125114,9.169786
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.032633066,0.06575173,-0.07117176,100.0,-3.7982097,-20.191595,-0.02355957,0.042785645,0.11294556,-3.4220212,0.6125114,9.169786
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.032633066,0.06575173,-0.07117176,100.0,-3.7982097,-20.191595,-0.02355957,0.042785645,0.11294556,-3.4220212,0.6125114,9.169786
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.032633066,0.06575173,-0.07117176,100.0,-3.7982097,-20.191595,-0.02355957,0.042785645,0.11294556,-3.4220212,0.6125114,9.169786
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.032633066,0.06575173,-0.07117176,100.0,-3.7982097,-20.191595,-0.02355957,0.042785645,0.11294556,-3.4220212,0.6125114,9.169786
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.032633066,0.06575173,-0.07117176,100.0,-3.7982097,-20.191595,-0.02355957,0.042785645,0.11294556,-3.4220212,0.6125114,9.169786
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.032633066,0.06575173,-0.07117176,100.0,-3.7982097,-20.191595,-0.02355957,0.042785645,0.11294556,-3.4220212,0.6125114,9.169786
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.032633066,0.06575173,-0.07117176,100.0,-4.01795,-19.636206,0.022781372,-0.08052063,-0.023468018,-3.4220212,0.6125114,9.169786
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.24312115,-0.17308038,0.37074852,100.0,-4.01795,-19.636206,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.24312115,-0.17308038,0.37074852,101.0,-4.274424,-19.475492,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.24312115,-0.17308038,0.37074852,100.0,-4.4476814,-19.396593,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.24312115,-0.17308038,0.37074852,100.0,-4.4476814,-19.396593,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.24312115,-0.17308038,0.37074852,100.0,-4.4476814,-19.396593,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.24312115,-0.17308038,0.37074852,100.0,-4.4476814,-19.396593,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.24312115,-0.17308038,0.37074852,100.0,-4.4476814,-19.396593,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.24312115,-0.17308038,0.37074852,100.0,-4.6251116,-19.319109,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.24312115,-0.17308038,0.37074852,100.0,-4.6251116,-19.319109,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518976,31.26502081,0.0,0.806148,12-34-02,-0.24312115,-0.17308038,0.37074852,100.0,-4.6251116,-19.319109,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518962,31.2650209,0.0,0.016653987,12-34-02,-0.24312115,-0.17308038,0.37074852,99.0,-4.786119,-19.21159,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518962,31.2650209,0.0,0.016653987,12-34-02,-0.24312115,-0.17308038,0.37074852,99.0,-4.786119,-19.21159,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518962,31.2650209,0.0,0.016653987,12-34-02,-0.24312115,-0.17308038,0.37074852,99.0,-5.0433583,-18.883808,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518962,31.2650209,0.0,0.016653987,12-34-02,-0.24312115,-0.17308038,0.37074852,98.0,-5.154248,-18.5596,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
34.80518962,31.2650209,0.0,0.016653987,12-34-02,-0.24312115,-0.17308038,0.37074852,98.0,-5.154248,-18.5596,0.022781372,-0.08052063,-0.023468018,-3.419835,0.5599125,9.173964
