-4.29519,17.1053
-2.87984,-3.9295
-10.0035,29.4338
-19.6141,6.05436
0,0
-8.22081,16.0556
10.7113,21.7135
0,0
21.0208,31.3877
0,0
28.4866,33.2124
3.31076,27.0803
0.631082,7.41801
-3.67148,23.1831
-7.08864,10.8638
-0.904096,8.44507
2.0932,22.1493
0,0
-15.5654,11.4711
26.2527,8.79751
0,0
-9.82344,21.8985
12.0881,27.3939
0,0
-0.143816,28.3162
0,0
16.7985,32.4049
-2.96804,24.7749
0,0
0.306259,4.86526
-5.06377,0.51632
-7.74264,8.04749
-2.68965,17.223
0,0
1.86693,20.3081
0,0
7.11514,17.4617
-1.71747,23.5924
0,0
-10.1477,13.4306
13.8968,22.8955
0,0
-15.8643,13.479
0,0
-4.22071,18.184
-9.94157,13.5259
0,0
-2.18709,21.9236
0.19748,23.9458
0,0
-2.38367,19.0262
-2.83011,25.4049
-3.69984,7.40498
-2.79763,12.7218
-2.93084,18.9054
0,0
-1.00007,22.0606
0,0
2.61671,15.3471
-1.02219,13.0323
0,0
-3.5434,17.0062
-4.61958,19.9309
0,0
-1.19479,22.8704
2.83595,3.03678
7.1522,28.9559
1.43141,27.8589
0,0
0.746969,21.3904
-3.72793,22.6906
0,0
-0.651287,18.508
0,0
0.491115,8.36197
1.56401,20.4859
0,0
-1.12193,23.1369
0.592973,19.6416
0,0
5.26881,21.7978
0,0
7.16184,21.2673
0.163064,25.3516
0,0
14.3779,28.7812
3.42436,24.5105
0,0
-3.66348,23.2833
-6.33774,25.4853
0,0
-10.9759,20.1093
0,0
5.82936,23.8482
-0.0468689,19.3412
0,0
0.609646,22.1614
2.79747,19.5918
0,0
-1.31904,23.1652
-3.93032,23.6825
0,0
4.91956,30.2699
0,0
15.0449,15.8237
13.7921,29.6248
0,0
4.27811,24.8815
-0.63465,20.4335
0,0
-6.3872,18.2847
0,0
-6.70967,23.3212
-3.04237,22.9705
0,0
10.6187,21.0947
-0.0191864,12.3515
-1.88991,14.2267
3.4415,22.3194
0,0
2.29703,22.5931
0,0
1.56665,13.2144
3.05334,20.2558
-0.153896,24.4941
0,0
-2.57508,23.7747
0,0
-4.71219,21.4903
-1.44822,26.7239
0,0
13.0289,27.5885
0,0
-0.703855,23.4601
-13.0638,25.8319
0,0
-13.204,21.4905
-4.68163,23.7383
-1.17579,12.3956
-1.34208,26.3951
0.499134,0.270518
-3.41162,25.5431
0.936128,31.2597
0,0
6.49215,25.6761
3.35831,23.3321
0,0
-4.66186,27.0226
-0.75268,22.0873
0,0
-2.20064,19.8732
0,0
4.93971,27.0986
6.60271,26.8985
0,0
5.09691,27.622
2.94713,21.2025
0,0
6.05866,19.5278
2.45408,27.4314
0,0
5.26205,20.6472
8.47847,23.7323
0,0
3.03509,18.2131
-2.93814,18.5087
0,0
-3.23587,20.0966
18.9929,25.9557
0,0
8.47534,24.7032
0,0
7.60321,26.2073
11.9279,32.3141
0,0
-8.07512,28.4919
-15.9292,27.641
0,0
4.88508,30.4148
2.18926,2.32269
-7.16509,23.968
-0.918908,28.9817
0,0
4.5036,28.0074
-9.03867,19.7674
0,0
-12.0558,19.9596
-7.15226,27.7057
0,0
1.74217,28.7448
0,0
-10.251,21.5895
-1.41991,16.2633
0,0
-0.654139,24.1543
0,0
11.7086,34.8469
-2.90374,24.8614
0,0
-8.8225,23.979
-3.87274,23.4458
0,0
1.84715,17.8137
6.22033,21.4838
0,0
15.4976,24.0267
7.48489,26.5786
0,0
-3.02292,23.2775
0,0
-14.6397,10.5451
-2.78435,20.8055
0,0
-0.825473,16.3354
-5.3315,20.7962
0,0
-4.89481,23.6824
-2.23826,22.2136
0,0
-4.28822,22.703
-0.95882,27.2242
0,0
-4.05031,22.1651
0,0
-3.87493,39.8068
10.8106,39.477
0,0
7.96114,30.983
-6.39705,5.07341
0,0
-3.67025,21.0012
15.2783,23.1586
-2.59795,15.9104
0.130358,25.568
0,0
-3.34983,29.2768
0,0
3.56222,27.7373
-12.6866,5.14462
0,0
-0.794456,20.9299
11.9689,24.8856
0,0
7.22273,21.4168
8.52822,20.8473
0,0
10.7055,23.1719
0,0
0.809694,21.7352
1.59408,19.9025
0,0
-7.27633,24.319
-3.60594,24.33
0,0
-5.16679,20.954
0,0
1.56729,21.5265
0,0
-6.86873,14.1371
1.64824,16.6883
0,0
1.61315,22.316
3.06939,23.3473
0,0
4.40542,34.9427
3.82518,22.1096
2.36486,6.8785
3.81871,18.7053
-3.26361,17.788
0,0
-3.16012,24.6433
0,0
-12.4465,24.8112
1.56705,30.7181
0,0
5.93942,34.5886
-10.2587,20.268
0,0
-6.03857,23.5261
-1.29684,9.02335
-0.707798,16.5831
1.89962,24.157
-11.6082,19.1199
0,0
2.25077,31.1745
0,0
-2.80004,23.3817
-14.9523,18.8819
0,0
-11.051,14.746
2.49243,1.00669
1.4241,19.1496
5.1168,26.4987
0,0
6.05434,27.7148
1.10564,24.0225
0,0
-2.28758,27.282
0,0
-3.8661,20.6182
10.0777,17.1366
0,0
11.0324,16.0572
7.53774,13.8796
0,0
6.57402,20.4262
-3.79515,9.05103
0,0
-14.2132,2.70776
-5.281,6.24053
0,0
-17.6428,2.26857
-12.162,-3.57049
-3.52732,0.9445
-19.1791,3.4728
0,0
-34.7315,-4.71386
-2.81041,-3.78593
0,0
-8.28205,7.38949
-20.9281,4.08867
0,0
-13.852,12.8861
-1.69891,2.67257
-10.9816,9.58963
-3.41111,6.82905
4.31664,9.35042
0,0
0.713849,9.85036
0,0
-1.16735,8.93008
-2.34089,14.5678
0,0
-12.3266,7.86885
5.93316,5.22997
-23.2279,4.83534
-20.4488,6.45815
0,0
-17.9613,6.66075
-13.9012,10.0592
0,0
-20.5157,3.92002
0,0
-11.4751,0.564378
-1.43083,1.2593
-5.81174,0.785186
-5.98326,5.55471
-6.66197,2.48565
-5.48011,1.43324
-16.7275,0.577482
0,0
-10.8849,1.42399
-2.57995,2.78313
0,0
-2.56478,5.23856
-2.24739,4.50261
0,0
-1.85919,6.4264
-0.777166,4.97248
0,0
-1.49702,5.93179
0,0
0.518044,12.0986
1.60799,1.3292
-6.42412,9.52468
-0.853128,11.4461
0,0
-4.37543,12.6847
-10.5542,14.1723
0,0
-8.74956,20.1471
-4.61144,23.6341
0,0
1.48867,28.5738
0,0
-1.23915,27.334
6.52929,26.2859
11.7486,19.2403
5.1034,20.6116
7.76341,19.1698
0,0
16.5004,33.4445
3.50723,27.8866
0,0
1.94784,23.795
-3.77006,22.7844
0,0
-10.0332,11.4505
-3.98803,18.6441
0,0
-12.112,11.5685
-12.169,15.5501
0,0
-23.2535,5.75381
-2.22993,-3.41815
-6.89545,16.1699
-5.10425,11.1204
0,0
-10.4719,18.9786
-10.6148,10.832
0,0
-2.89195,22.9397
-12.78,11.0606
0,0
2.67601,14.8381
8.19545,30.9654
0,0
5.51349,24.0275
2.67366,3.19637
4.10968,28.2274
6.44098,33.8122
0,0
-0.308799,31.6561
0.716008,33.3968
0,0
10.601,28.8974
2.43726,23.2166
0,0
0.832613,30.184
-1.58529,21.1791
0,0
-3.44497,17.4006
5.85256,30.7968
0,0
-0.269159,32.0372
2.47891,33.6115
0,0
3.84604,36.8857
-8.64347,26.6388
0,0
-3.88486,25.5934
20.4444,39.3603
0,0
11.7715,29.8786
0,0
-2.66987,30.6476
9.55645,25.3744
0,0
-1.10095,20.7248
-0.17138,19.1018
0,0
7.0763,23.2975
-3.20072,19.8659
0,0
-3.59374,16.4675
0,0
-6.61073,16.0855
-11.2257,9.54601
0,0
-6.27109,13.5427
9.05133,23.8964
0,0
22.2745,21.4225
5.74337,4.25182
18.6798,16.4428
7.79131,25.9335
0,0
4.8055,21.0889
2.14626,22.9235
0,0
0.262046,30.487
-2.44164,10.7681
-3.83687,21.3542
-11.2133,28.2155
-13.2623,33.6397
0,0
-13.5463,16.3579
0,0
-6.10685,28.4213
-2.0217,41.0403
0.115378,-0.102571
-7.47766,43.6262
-6.93936,31.9724
0,0
-6.79858,30.5625
12.6806,31.9866
0.103342,10.5525
4.28369,35.9895
0,0
16.8989,38.8974
-1.83212,26.9036
0,0
-4.93982,31.1711
10.9293,28.3752
0,0
4.2968,27.3331
2.01751,27.4705
0,0
5.94364,27.9475
0,0
12.1925,24.6351
12.2436,28.251
13.6165,23.1887
2.63061,8.55804
0.913602,29.9644
0,0
22.7325,24.6551
25.4329,25.4876
0,0
-1.20447,22.8457
2.80387,26.3145
0,0
1.56308,31.6058
0,0
30.7527,45.8933
12.9193,35.2072
0,0
2.49081,26.8888
13.9608,26.677
0,0
2.49091,27.7769
0,0
12.4248,36.9805
27.5375,29.1414
0,0
-10.6242,12.2961
-9.3911,7.73251
0,0
-7.20721,27.9439
-3.80772,28.3707
0,0
-2.00429,23.3209
0,0
0.566232,25.6932
1.51383,21.1578
0,0
6.10133,19.9004
16.5736,26.6577
0,0
-1.83334,31.0715
0,0
1.7196,17.2615
-0.175644,14.14
0.846979,7.94238
-3.88529,12.87
3.7222,15.2112
0,0
-8.82104,20.0069
0,0
-1.3837,22.9097
-0.697419,14.1027
0,0
5.84818,20.9529
11.6774,25.5791
0,0
11.036,26.9584
4.12711,30.4889
0,0
-3.97312,25.256
0,0
-4.20689,22.3025
-8.53629,20.8801
0,0
-1.78252,12.1583
-1.4612,25.6006
0,0
-2.09995,27.4341
-4.9138,20.0063
0,0
-3.6953,18.8591
0,0
6.91898,6.52681
-2.7177,12.1965
0,0
0.719649,21.0038
-0.712927,10.5371
0,0
-23.8026,14.876
20.7315,25.3053
0,0
-16.3443,10.6257
0,0
6.82596,20.1834
-4.05882,12.1809
0,0
29.4253,38.4079
13.3465,38.2998
0,0
-1.35543,22.5543
28.5901,-8.71701
-19.1259,14.9728
-7.27972,15.8404
-17.8703,17.1326
-15.4451,3.82645
-11.3977,15.1582
0,0
-10.0038,17.3783
-22.8099,10.3158
0,0
-0.508719,3.36875
-5.65498,6.04036
0,0
6.40595,3.75114
0,0
-5.01502,10.7422
-7.57485,28.1691
0,0
-19.7966,16.9654
-22.3698,10.246
0,0
-20.0176,4.73771
3.65584,3.70294
-21.7402,2.55729
-10.6584,1.38998
0,0
-1.95291,2.2112
-1.48566,2.82129
0,0
-3.62025,-0.71966
8.4191,3.09494
0,0
-2.27,10.9575
0,0
0.313446,10.0646
10.2374,21.4064
0,0
10.3349,29.1505
0,0
6.58592,30.5946
-1.48742,30.1498
0,0
1.99631,39.9739
-3.27013,9.41276
0,0
3.64267,28.023
0,0
14.3932,33.6244
9.28266,29.6723
0,0
-0.680509,24.102
3.5159,25.9636
0,0
-1.93717,25.6808
-3.41932,11.0464
0,0
4.60925,28.7731
16.3599,25.7354
0,0
-16.6812,18.2085
-8.28864,18.7672
0,0
-16.1201,14.1891
0,0
-9.14919,16.9932
-1.99789,16.2642
0,0
5.65764,28.9655
0,0
14.2613,32.05
7.09198,42.0098
11.5604,23.1956
0,0
1.1441,19.7343
0,0
19.2964,20.6596
4.17698,24.6635
0,0
-1.28874,20.0208
-2.40178,22.4587
0,0
11.583,30.5866
16.7926,31.785
0,0
15.0187,31.1062
17.1225,29.146
0,0
19.9714,30.0491
4.22426,25.1063
0,0
9.92882,34.5541
-1.59314,18.7358
-2.47417,7.95468
-2.51596,27.1799
0,0
-5.28772,21.1632
-5.827,16.6097
0,0
5.38535,17.5093
-3.11262,19.5138
0,0
-0.838393,20.1684
0,0
-8.20076,19.702
-4.63437,26.427
0,0
-14.5016,21.4131
-12.8735,19.3905
0,0
-3.33854,21.8308
1.89194,26.195
0,0
-7.0412,20.1596
4.4302,22.7863
0,0
3.57658,21.0979
0,0
14.182,28.3198
13.9014,25.995
0,0
8.84141,26.3868
0.853312,23.2869
0,0
8.09771,24.7578
10.1533,9.88144
0,0
1.24679,15.5012
0,0
3.53825,17.7079
-3.18693,18.3127
0,0
14.5712,26.4535
31.9515,16.4261
0,0
28.7322,13.6741
0,0
14.683,22.5602
0.213177,26.2767
0,0
18.1232,29.5731
10.5834,22.9652
0,0
15.4678,30.0967
11.4155,34.372
0,0
-9.60129,17.6378
-5.54648,16.7217
-0.86786,11.1365
4.0501,24.0115
3.04876,25.9427
0,0
3.45103,24.9266
0.611704,14.9104
-0.1185,7.86053
-8.39452,16.5941
1.47183,16.7767
0,0
3.72598,22.8614
-4.14735,22.4325
0,0
-6.74883,25.2897
0,0
-4.34787,28.1497
-9.30471,20.4781
0,0
-0.0969836,19.4356
11.4913,14.7046
0,0
3.7082,2.50593
-8.78534,5.41797
-1.72846,17.4914
6.62425,3.42672
-0.932822,-0.866675
-1.16406,24.4383
0.0806799,16.9833
0,0
11.8754,29.7102
2.10744,26.6316
-6.68774,10.9813
0.193162,8.55716
-0.263552,27.643
-4.63812,20.2584
0,0
-2.80271,17.6151
-1.20769,21.7717
0,0
4.80739,19.8476
2.96778,10.3969
8.83644,14.8387
-1.57034,17.3814
-1.35038,29.4255
0,0
-2.31598,25.8851
-6.2492,20.9042
0,0
-14.2401,19.5061
-5.48827,-5.3986
-4.33945,25.0798
-1.64308,21.7641
0,0
-0.0203549,26.4723
2.10796,27.5311
3.39832,10.6745
5.06559,19.6666
6.41406,-2.70747
3.56308,15.7492
0,0
12.5966,6.04067
5.0431,4.96283
0,0
-1.59881,7.91965
5.3057,19.2881
0,0
13.0046,24.3607
0,0
6.40327,22.4154
15.4913,31.3657
0,0
5.73167,25.5142
8.2139,24.7686
0,0
3.76715,25.5013
10.5148,23.6783
4.83501,3.5473
-3.65757,23.5005
3.88408,33.1605
0,0
-1.1709,32.8862
-8.07742,33.6398
0,0
-5.56104,25.6964
0,0
7.34271,30.9204
2.02996,28.0795
0,0
5.65495,28.4096
22.6136,22.1511
-1.14687,-0.648108
10.9728,28.0348
3.96034,23.7329
18.9461,14.2412
0.850838,22.2678
-0.255157,27.878
0,0
-5.05338,28.1884
-11.9092,23.6269
0,0
-13.6319,4.61401
0,0
1.032,25.1489
-4.02113,21.6188
0,0
11.8683,26.0445
-2.32125,14.3417
0,0
0.606012,22.6367
-1.11619,21.6592
0,0
-6.43628,24.1769
-5.72469,23.7467
0,0
-12.5598,17.825
-2.4282,-2.23992
2.92647,37.5115
6.56219,28.1997
0,0
12.9828,26.664
2.18458,3.31538
6.9349,29.1363
6.2415,25.412
0,0
3.74775,35.1105
6.24926,24.4522
0,0
-11.0349,27.5289
-7.38833,26.6448
0,0
-4.47096,40.443
-13.1528,29.4286
0,0
-2.33985,26.6961
-5.44888,22.0745
0,0
-3.62095,-1.05386
3.9309,31.2165
0,0
13.5631,25.4829
5.61357,10.2077
4.87405,16.5307
6.54199,32.2547
-8.25822,26.4677
0,0
-16.67,20.8877
0,0
-11.9963,19.0765
-17.515,23.6575
0,0
-8.43715,16.6608
-9.96566,24.282
0,0
-2.72992,28.0064
9.3663,29.2885
0,0
2.14614,25.9824
4.8048,34.2668
0,0
4.32399,31.4657
8.3626,22.6418
0,0
-0.300941,26.1371
1.94459,14.7198
-4.43844,17.6369
8.82163,22.9267
0,0
-14.2017,16.2137
-2.04889,26.3867
0,0
18.3495,30.6813
0,0
8.75324,18.2886
13.163,26.2743
1.08459,0.858684
17.8067,25.839
4.31218,27.5621
0,0
7.42624,24.1803
4.97137,24.1106
0,0
-0.408161,22.9388
-1.25041,21.7574
0,0
-5.01279,21.9136
0,0
-2.60433,24.9795
2.94302,26.3346
0,0
6.55519,30.8063
-4.63204,27.7256
0,0
7.66453,27.0926
3.6716,11.8866
3.59704,30.9828
2.30888,14.5836
0.228761,21.4827
0,0
7.02081,25.0327
0,0
-17.9843,13.9992
-4.15123,16.2822
0,0
-5.48017,26.8629
-6.31799,30.7342
0,0
14.2339,33.3852
-3.26658,24.9867
0,0
-4.77717,34.4703
-2.10421,25.3263
0,0
2.26339,33.6742
1.56273,28.1407
0,0
2.07674,27.7935
-6.09139,17.2098
0,0
-19.3516,15.5384
-8.64348,22.6126
0,0
-0.86527,22.1607
0,0
-0.470063,26.5359
-0.939039,18.2467
0,0
-6.92892,17.0128
7.19917,25.9039
0,0
4.67731,26.3389
18.4343,36.5582
0,0
6.12084,31.7268
-3.10359,28.0493
-0.813707,11.572
-6.16404,24.8197
4.23088,26.5442
0,0
9.44299,25.1174
0,0
0.717732,28.9277
-6.45403,23.7322
-1.93896,20.3226
0,0
11.7135,27.8791
0,0
7.50274,22.6937
11.8876,22.9853
0,0
0.749886,24.236
-5.15061,20.2227
-0.280325,12.2562
-12.4848,18.7796
8.70009,29.0449
0,0
3.34825,26.226
0,0
21.9804,29.9451
5.72653,27.7757
0,0
9.97258,30.8766
3.53569,30.3837
0,0
-1.07542,13.3285
-5.25727,22.7212
0,0
-15.2919,17.5184
-6.94758,24.5666
0,0
-12.4382,23.2452
6.33119,20.6691
0,0
3.64734,19.5707
-0.846938,25.7461
0,0
-9.79398,16.4874
0.890038,30.3882
0,0
-7.64711,23.4713
0,0
0.26979,23.3079
5.003,24.7699
0,0
4.96907,23.6846
-4.00939,10.5825
1.18439,8.4107
-1.07504,23.6325
-4.39045,13.0477
-0.873314,6.94279
-0.940993,20.5402
-5.21728,12.5597
-0.0419315,3.47997
-1.87241,20.1763
-11.0821,13.7774
0,0
-0.0621725,23.88
0,0
5.46633,27.56
7.79822,25.6185
0,0
-1.44844,28.3834
-3.39379,15.2002
0,0
-8.59205,0.608957
0,0
-1.40963,23.5235
-1.80419,17.0811
0,0
-3.78744,6.94751
0,0
-1.28132,22.6676
6.98727,25.3739
0,0
3.17412,24.9508
0,0
3.65571,19.2834
10.8863,26.5017
0,0
17.8254,26.2221
-6.8259,13.1414
0,0
-5.08638,17.7996
-4.45617,17.764
0,0
3.57177,24.9965
3.88673,16.8546
5.08186,13.0351
13.5982,28.0121
0,0
10.8797,32.022
5.68693,13.5307
0,0
12.8672,21.5958
6.12266,19.1906
0,0
7.26002,17.664
-7.83268,13.4499
0,0
-11.2117,20.0848
-8.43332,11.2982
0,0
-1.76487,20.4134
-2.9522,24.5058
0,0
4.324,22.9912
11.8867,30.0301
0,0
5.62124,20.8071
12.1998,18.2534
3.42872,14.336
2.97713,28.486
0,0
-12.4235,33.0006
-9.9897,22.594
0,0
-5.25445,21.6935
-2.80766,18.9172
0,0
4.57405,19.8812
-4.51288,22.0332
0,0
0.862952,19.6529
-2.05606,-1.92211
5.11257,26.2022
17.8886,35.9304
0,0
2.39633,26.3512
-1.6018,21.8356
0,0
-1.3655,23.8788
-4.53298,24.6882
0,0
-6.07594,24.7532
-0.275299,24.2994
1.14728,7.81893
3.26012,20.9452
0.385076,19.0122
0,0
1.66804,25.3801
6.94273,23.7724
1.15209,7.39539
4.63978,19.918
7.2262,21.4828
0,0
-0.587899,18.9455
-9.72518,2.45803
-2.25254,17.6797
0.412032,23.3455
9.72522,17.5454
-2.23046,8.12431
2.09797,19.0451
8.49477,26.0015
0,0
3.13774,9.95044
3.71553,3.8228
6.2655,10.9252
6.80588,20.2883
5.20989,22.6685
0,0
-3.49109,20.5797
0,0
-6.70688,27.2548
-3.40689,26.2301
0,0
7.65341,27.6382
9.98405,43.1336
0,0
3.82208,28.6807
15.9855,36.8719
0,0
2.44935,22.4228
11.7289,27.3947
0,0
2.85558,21.1676
0,0
3.06162,26.2136
8.05156,14.4166
0,0
-11.7113,-5.05185
0,0
-9.0215,1.54656
-19.7281,-11.562
0,0
-14.0134,11.4841
-9.63211,5.11204
0,0
-10.1434,12.3234
0,0
-18.961,7.44973
-7.80583,8.01074
0,0
11.6382,8.52854
0,0
-10.0308,11.8361
-15.2458,14.3068
0,0
-8.02594,16.8463
0,0
4.9409,11.5375
-1.64352,5.62163
0,0
-19.6579,-1.81477
-9.55296,3.35806
-12.6044,2.17348
22.8154,12.736
0,0
-11.9761,14.8656
-5.56921,20.8576
0,0
-10.8405,14.9109
3.4859,19.6751
0,0
0.0198747,8.9517
2.48187,10.4233
-1.86965,0.786242
-13.5852,6.20441
0,0
-14.9956,2.05541
-4.89701,7.34865
0,0
-8.012,4.80333
-1.27173,11.5768
-2.06192,8.84885
6.69201,23.7469
0,0
-1.51259,22.3854
8.13632,31.838
0,0
-9.06596,15.1129
-5.58366,25.6798
0,0
-4.62746,23.7187
1.88034,11.2705
-2.53051,17.3581
-5.2789,20.9811
-0.509816,27.8568
0,0
22.4513,27.4597
0,0
13.8146,24.1369
0,0
9.61555,19.8052
9.89979,27.2083
-15.2157,3.30969
-0.433363,9.92229
-2.67958,29.1606
0,0
-1.93942,35.6098
7.76756,37.6548
20.269,26.3883
1.47978,30.6094
3.51253,41.4231
0,0
13.7648,40.4824
6.79057,19.646
0,0
28.4015,26.2124
0,0
16.3995,0.543901
1.53982,6.37963
0,0
-2.52703,13.5569
-11.8922,23.6655
0,0
-0.590103,31.3601
9.28944,31.7737
0,0
8.50931,28.3101
23.6012,21.6597
9.74494,18.3455
16.1219,23.2393
0,0
30.8604,25.6935
15.998,16.7726
0,0
3.43417,17.0803
1.40096,1.48812
-3.7627,12.7012
-15.7806,-0.192434
0,0
-6.26283,1.47489
-3.13534,-4.87743
-3.02427,2.46066
0,0
-11.7569,1.02162
0,0
5.11779,9.49646
-5.83584,-6.09956
0,0
3.7695,-8.40961
1.01536,-9.15504
0,0
-9.27728,3.60194
-21.8355,-3.46569
-1.1721,4.61413
-6.078,5.86471
-5.49122,11.8974
-0.933271,8.62685
-5.02116,13.6745
0,0
1.73307,18.493
12.4876,23.0577
0,0
19.9896,27.2084
0,0
13.5552,20.1301
17.9148,26.3331
0,0
-17.8049,9.59734
-2.80694,21.5701
0,0
-4.14814,22.9179
1.34595,32.9134
0,0
10.3204,38.8345
0,0
10.9432,37.195
1.14025,23.9312
0,0
1.535,32.9176
7.70824,16.0476
12.101,20.064
21.0512,36.8073
22.4222,25.7721
3.42709,10.5646
13.1835,27.4027
0,0
9.27991,38.7316
-3.94252,26.9117
0.227533,3.85641
3.67887,38.8042
0,0
4.2666,20.8888
-6.0183,20.5967
0,0
22.6512,33.6295
0,0
7.73255,19.7378
2.4738,8.10585
0,0
16.8496,4.69183
-6.32257,12.087
0,0
-17.5899,3.06458
-8.39745,6.99751
0,0
-6.1975,10.1892
0,0
2.03239,13.9487
5.01913,15.5169
0,0
3.64796,12.5629
9.97976,19.2498
0,0
9.94092,7.3205
0,0
20.4119,5.0153
-1.20126,1.03526
0,0
-12.662,11.7678
0,0
-8.85751,8.75975
-8.4854,13.7905
2.20511,11.8741
-0.179558,17.3531
11.8707,21.7366
0,0
17.3304,18.4688
16.0412,15.1344
0,0
11.4239,15.9804
25.3212,12.0256
0,0
14.0238,2.61886
-12.9654,13.9326
0,0
-11.2847,12.2912
0,0
-12.5277,-0.634928
-0.0299066,12.3164
0,0
-3.39186,19.4299
-6.64985,10.1482
0,0
0.574514,22.6112
0,0
1.55542,20.4481
1.04371,15.3662
0,0
-2.78303,10.4277
0,0
-6.17188,11.0006
-13.0426,11.3357
0,0
-8.44519,8.46899
-1.42136,6.45138
0,0
1.9949,14.6879
9.94466,4.71291
0,0
44.2246,23.0039
0,0
-5.27419,10.0422
