Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,Pitch,Roll,gyro_x,gyro_y,gyro_z,gravity_x,gravity_y,gravity_z
34.80047655286534,31.261739233704954,0.0,0.0,11-11-45,-0.007360287,-0.005320072,-6.637573E-4,256.0,-3.3808315,-0.45094857,0.0014801025,-0.002029419,0.0010681152,-0.08401948,0.57260275,9.789558
34.80047655286534,31.261739233704954,0.0,0.0,11-11-45,-0.005518645,-0.0028697848,0.0033960342,256.0,-3.3747432,-0.44715303,0.0014801025,-0.002029419,0.0010681152,-0.082657434,0.5743262,9.789469
34.80047655286534,31.261739233704954,0.0,0.0,11-11-45,-0.005518645,-0.0028697848,0.0033960342,256.0,-3.3886602,-0.44990078,0.0016479492,-0.0019683838,9.613037E-4,-0.082657434,0.5743262,9.789469
34.80047655286534,31.261739233704954,0.0,0.0,11-11-45,-0.0029978976,-0.0039116144,-3.1089783E-4,256.0,-3.3905218,-0.45750073,0.0016479492,-0.0019683838,9.613037E-4,-0.08044339,0.57596076,9.7893915
34.80047655286534,31.261739233704954,0.0,0.0,11-11-45,-0.0029978976,-0.0039116144,-3.1089783E-4,256.0,-3.390264,-0.45057315,0.002243042,-0.0017089844,0.0010223389,-0.08044339,0.57596076,9.7893915
34.80047655286534,31.261739233704954,0.0,0.0,11-11-46,-0.008686788,-0.004255414,0.001739502,256.0,-3.3897347,-0.45302612,0.002243042,-0.0017089844,0.0010223389,-0.081285045,0.57743317,9.789298
34.80047655286534,31.261739233704954,0.0,0.0,11-11-46,-0.008686788,-0.004255414,0.001739502,256.0,-3.3872423,-0.45902392,0.0015411377,-0.001739502,5.187988E-4,-0.081285045,0.57743317,9.789298
34.80047655286534,31.261739233704954,0.0,0.0,11-11-46,-0.0054964796,-0.008256316,-0.0023641586,256.0,-3.3894536,-0.46221977,0.0015411377,-0.001739502,5.187988E-4,-0.080452286,0.57711035,9.789324
34.80047655286534,31.261739233704954,0.0,0.0,11-11-46,-0.0054964796,-0.008256316,-0.0023641586,256.0,-3.3850641,-0.45597667,0.0016937256,-0.0020141602,7.324219E-4,-0.080452286,0.57711035,9.789324
34.80047655286534,31.261739233704954,0.0,0.0,11-11-46,-0.010635637,-0.008649826,0.0011587143,256.0,-3.3801308,-0.46022266,0.0016937256,-0.0020141602,7.324219E-4,-0.08194696,0.57607436,9.789372
34.80047655286534,31.261739233704954,0.0,0.0,11-11-46,-0.010635637,-0.008649826,0.0011587143,256.0,-3.3714936,-0.46042183,0.0013275146,-0.0016937256,8.087158E-4,-0.08194696,0.57607436,9.789372
34.80047655286534,31.261739233704954,0.0,0.0,11-11-46,-0.0056926757,-0.0062743425,0.0018844604,256.0,-3.3822496,-0.4588619,0.0013275146,-0.0016937256,8.087158E-4,-0.081184834,0.5755659,9.789409
34.80047655286534,31.261739233704954,0.0,0.0,11-11-46,-0.0056926757,-0.0062743425,0.0018844604,256.0,-3.3796427,-0.45597395,0.0015869141,-0.0019836426,3.9672852E-4,-0.081184834,0.5755659,9.789409
34.80047655286534,31.261739233704954,0.0,0.0,11-11-46,-0.009240568,-0.007435262,0.0036468506,256.0,-3.3811882,-0.45467377,0.0015869141,-0.0019836426,3.9672852E-4,-0.08212962,0.5746116,9.789456
34.80047655286534,31.261739233704954,0.0,0.0,11-11-46,-0.009240568,-0.007435262,0.0036468506,256.0,-3.3838205,-0.4471923,0.001373291,-0.0017700195,8.239746E-4,-0.08212962,0.5746116,9.789456
34.80047655286534,31.261739233704954,0.0,0.0,11-11-47,-0.005837694,-0.0026752353,9.3746185E-4,256.0,-3.381648,-0.44700336,0.001373291,-0.0017700195,8.239746E-4,-0.08126608,0.5761128,9.789376
34.80047655286534,31.261739233704954,0.0,0.0,11-11-47,-0.005837694,-0.0026752353,9.3746185E-4,256.0,-3.3845575,-0.4464356,0.0016174316,-0.001663208,6.5612793E-4,-0.08126608,0.5761128,9.789376
34.80047655286534,31.261739233704954,0.0,0.0,11-11-47,-0.0024743453,-0.0071415305,-0.0050621033,256.0,-3.384981,-0.45162162,0.0016174316,-0.001663208,6.5612793E-4,-0.07895476,0.5757536,9.789416
34.80047655286534,31.261739233704954,0.0,0.0,11-11-47,-0.010245316,-0.007175088,-0.0032691956,256.0,-3.3826766,-0.45195845,0.0015106201,-0.001876831,8.544922E-4,-0.0804749,0.5754235,9.789423
34.80047655286534,31.261739233704954,0.0,0.0,11-11-47,-0.010245316,-0.007175088,-0.0032691956,256.0,-3.3766286,-0.4502119,0.0015106201,-0.001876831,8.544922E-4,-0.0804749,0.5754235,9.789423
34.80047655286534,31.261739233704954,0.0,0.0,11-11-47,-0.010245316,-0.007175088,-0.0032691956,256.0,-3.3736544,-0.45293793,0.001373291,-0.001876831,6.5612793E-4,-0.081122264,0.57570165,9.789401
34.80047655286534,31.261739233704954,0.0,0.0,11-11-47,-0.00862921,-0.004973352,3.709793E-4,256.0,-3.3767917,-0.44472364,0.001373291,-0.001876831,6.5612793E-4,-0.081122264,0.57570165,9.789401
34.80047655286534,31.261739233704954,0.0,0.0,11-11-47,-0.0061056986,-0.009028316,0.0016937256,256.0,-3.3808396,-0.4492608,0.001739502,-0.0017089844,8.392334E-4,-0.08054933,0.5742737,9.78949
34.80047655286534,31.261739233704954,0.0,0.0,11-11-47,-0.0061056986,-0.009028316,0.0016937256,256.0,-3.3824656,-0.44585013,0.001739502,-0.0017089844,8.392334E-4,-0.08054933,0.5742737,9.78949
34.80047655286534,31.261739233704954,0.0,0.0,11-11-47,-0.006036006,-0.0030072331,0.0065641403,256.0,-3.39007,-0.44991717,0.0017089844,-0.002105713,3.8146973E-4,-0.07953562,0.5760107,9.789396
34.80047655286534,31.261739233704954,0.0,0.0,11-11-48,-0.006036006,-0.0030072331,0.0065641403,256.0,-3.3888893,-0.45109767,0.0017089844,-0.002105713,3.8146973E-4,-0.07953562,0.5760107,9.789396
34.80047655286534,31.261739233704954,0.0,0.0,11-11-48,-0.008166544,-0.0050398707,-0.0012426376,256.0,-3.3900514,-0.45393687,0.0013427734,-0.0019073486,4.8828125E-4,-0.079667926,0.57653975,9.789364
34.80047655286534,31.261739233704954,0.0,0.0,11-11-48,-0.008166544,-0.0050398707,-0.0012426376,256.0,-3.3938181,-0.45652822,0.0013427734,-0.0019073486,4.8828125E-4,-0.079667926,0.57653975,9.789364
34.80047655286534,31.261739233704954,0.0,0.0,11-11-48,-0.0087964535,-0.003775537,-0.00630188,256.0,-3.3926857,-0.46590698,0.0011138916,-0.0016174316,5.493164E-4,-0.080731444,0.5773634,9.789307
34.80047655286534,31.261739233704954,0.0,0.0,11-11-48,-0.0087964535,-0.003775537,-0.00630188,256.0,-3.3825445,-0.45873472,0.0011138916,-0.0016174316,5.493164E-4,-0.080731444,0.5773634,9.789307
34.80047655286534,31.261739233704954,0.0,0.0,11-11-48,-0.012022443,-0.005585611,-0.0010881424,256.0,-3.3796384,-0.4640869,0.0015716553,-0.0018005371,8.087158E-4,-0.08331273,0.57742625,9.789281
34.80047655286534,31.261739233704954,0.0,0.0,11-11-48,-0.012022443,-0.005585611,-0.0010881424,256.0,-3.3836293,-0.45990604,0.0015716553,-0.0018005371,8.087158E-4,-0.08331273,0.57742625,9.789281
34.80047655286534,31.261739233704954,0.0,0.0,11-11-48,-0.005678542,-0.00985086,0.0034971237,256.0,-3.388245,-0.46224794,0.0014953613,-0.0016937256,5.493164E-4,-0.082632236,0.5755513,9.789397
