0,0,0
0.1,-0.0885564,0.642056
0.2,-0.840022,2.49278
0.3,-2.80106,-10.9864
0.4,-0.940952,-16.7542
0.4,-2.29076,-16.5349
0.5,-3.52858,-17.1203
0.6,-7.49436,-24.3082
0.7,-7.66457,-19.7193
0.7,-12.358,-17.3898
0.7,-12.358,-17.3898
0.7,-12.358,-17.3898
0.7,-12.358,-17.3898
0.7,-12.358,-17.3898
0.7,-12.358,-17.3898
0.7,-12.358,-17.3898
0.8,-10.5964,-18.1037
0.9,-4.92142,-19.5543
1,-10.8569,-9.84521
1,-14.5158,-2.63467
1.1,-9.7317,-6.1404
1.2,-10.0294,-5.31761
1.3,-10.5968,-4.54429
1.4,-10.9069,-2.13641
1.5,-12.7067,-6.70624
1.6,-17.6261,-7.30821
1.6,-18.1698,-7.17006
1.6,-18.1698,-7.17006
1.6,-18.1698,-7.17006
1.6,-18.1698,-7.17006
1.6,-18.1698,-7.17006
1.6,-18.1698,-7.17006
1.6,-18.1698,-7.17006
1.6,-18.1698,-7.17006
1.6,-18.1698,-7.17006
1.6,-18.1698,-7.17006
1.7,-21.9263,-11.8257
1.7,-28.1747,-17.9372
1.8,-29.978,-23.6583
1.9,-43.1435,-26.8438
2,-52.5097,-22.9938
2.1,-65.6154,-21.3714
2.2,-75.6983,-17.9527
2.2,-78.9498,-17.3094
2.3,-85.3251,-13.3261
2.4,-94.294,-10.7569
2.5,-101.955,-11.4427
2.5,-107.8,-9.35495
2.6,-108.084,-8.71402
2.7,-115.187,-11.2697
2.8,-125.467,-8.37388
2.8,-129.033,-8.15742
2.8,-129.033,-8.15742
2.8,-129.033,-8.15742
2.8,-129.033,-8.15742
2.8,-129.033,-8.15742
2.8,-129.033,-8.15742
2.9,-134.292,-14.8088
2.9,-140.624,-11.6644
3,-142.302,-14.5352
3.1,-152.39,-17.0989
3.2,-161.808,-16.7747
3.3,-172.96,-17.8234
3.4,-182.465,-16.0328
3.5,-190.527,-19.2818
3.5,-193.32,-17.8745
3.6,-200.22,-17.9011
3.7,-202.891,-14.6271
3.8,-208.407,-21.0459
3.8,-210.784,-21.4949
3.8,-210.784,-21.4949
3.8,-210.784,-21.4949
3.9,-213.431,-15.2464
4,-216.771,-21.9115
4,-223.785,-23.0904
4.2,-223.322,-23.2653
4.3,-224.564,-24.0904
4.3,-225.983,-27.5974
4.4,-225.4,-25.8724
4.5,-234.126,-24.7793
4.6,-237.463,-28.0457
4.7,-243.278,-28.8445
4.8,-251.38,-32.1663
4.8,-257.057,-29.9227
4.8,-257.057,-29.9227
4.8,-257.057,-29.9227
4.8,-257.057,-29.9227
4.8,-257.057,-29.9227
4.8,-257.057,-29.9227
4.8,-257.057,-29.9227
4.8,-257.057,-29.9227
4.8,-257.057,-29.9227
4.9,-260.053,-29.3644
5,-268.221,-29.2098
5.1,-276.998,-23.6794
5.1,-276.789,-24.3636
5.2,-285.968,-26.5254
5.3,-298.341,-20.691
5.4,-313.062,-13.3372
5.5,-324.989,-9.72424
5.6,-333.789,-2.53322
5.7,-344.422,-2.41279
5.8,-354.291,-0.2603
5.8,-364.023,2.49353
5.9,-363.308,1.94894
6,-371.201,7.69746
6,-375.062,9.92191
6,-375.062,9.92191
6,-375.062,9.92191
6,-375.062,9.92191
6,-375.062,9.92191
6.1,-382.998,11.612
6.2,-392.327,7.25494
6.3,-402.643,9.51849
6.4,-413.702,8.67807
6.4,-422.965,14.0367
6.5,-427.695,12.551
6.6,-440.901,13.9911
6.7,-451.769,14.5218
6.8,-465.373,14.1259
6.9,-477.069,15.7475
7,-488.539,20.0597
7.1,-495.123,18.2157
7.1,-494.442,16.2999
7.1,-494.442,16.2999
7.1,-494.442,16.2999
7.1,-494.442,16.2999
7.1,-494.442,16.2999
7.1,-494.442,16.2999
7.1,-494.442,16.2999
7.1,-494.442,16.2999
7.2,-500.018,19.9057
7.3,-504.929,16.3239
7.4,-512.289,18.3565
7.5,-522.61,15.6955
7.6,-533.389,18.5222
7.6,-539.197,12.8235
7.7,-542.691,13.6323
7.8,-552.67,15.2479
7.9,-558.882,11.3129
8,-569.083,10.1319
8,-574.91,7.59149
8,-574.91,7.59149
8,-574.91,7.59149
8,-574.91,7.59149
8,-574.91,7.59149
8,-574.91,7.59149
8,-574.91,7.59149
8,-574.91,7.59149
8,-574.91,7.59149
8.1,-576.258,6.5258
8.2,-585.783,3.71126
8.3,-595.92,12.4745
8.4,-602.573,10.1994
8.5,-615.197,10.3736
8.6,-623.802,6.19996
8.6,-635.781,6.78102
8.7,-635.951,5.00625
8.8,-646.274,3.98517
8.9,-655.712,1.74403
9,-665.163,3.05142
9.1,-682.437,2.00444
9.1,-684.387,3.65094
9.1,-684.387,3.65094
9.1,-684.387,3.65094
9.1,-684.387,3.65094
9.1,-684.387,3.65094
9.1,-684.387,3.65094
9.1,-684.387,3.65094
9.2,-692.908,5.04793
9.3,-703.372,10.3213
9.4,-711.363,9.6473
9.5,-716.511,6.87762
9.6,-724.472,4.95995
9.7,-729.457,3.18936
9.8,-737.595,2.66742
9.9,-737.458,1.74697
9.9,-735.478,-1.05981
10,-743.765,2.72445
10.1,-750.888,0.56851
10.2,-760.461,0.0895538
10.3,-769.511,-0.223569
10.3,-772.738,-0.798186
10.3,-772.738,-0.798186
10.4,-781.258,-0.249684
10.4,-792.615,0.364901
10.5,-792.34,-0.10725
10.6,-803.376,0.0593569
10.7,-820.14,-0.833957
10.8,-832.369,1.97423
10.9,-843.456,4.62122
11,-853.735,5.52664
11.1,-863.937,4.31842
11.2,-874.548,6.49139
11.2,-878.976,7.37836
11.2,-878.976,7.37836
11.2,-878.976,7.37836
11.2,-878.976,7.37836
11.2,-878.976,7.37836
11.2,-878.976,7.37836
11.2,-878.976,7.37836
11.2,-878.976,7.37836
11.2,-878.976,7.37836
11.2,-878.976,7.37836
11.3,-890.144,4.91325
11.4,-899.44,1.22494
11.5,-908.915,-0.449722
11.5,-908.455,-1.44192
11.5,-908.455,-1.44192
11.5,-908.455,-1.44192
11.5,-908.455,-1.44192
11.5,-908.455,-1.44192
11.5,-908.455,-1.44192
11.5,-908.455,-1.44192
11.5,-908.455,-1.44192
11.6,-916.532,-2.17647
11.7,-924.049,-6.45319
11.8,-931.667,-4.36021
11.9,-941.628,-4.00073
11.9,-943.1,-2.56016
11.9,-943.1,-2.56016
11.9,-943.1,-2.56016
11.9,-943.1,-2.56016
11.9,-943.1,-2.56016
11.9,-943.1,-2.56016
11.9,-943.1,-2.56016
12,-951.627,-3.67314
12.1,-957.087,-2.0018
12.1,-956.05,-6.51948
12.2,-964.729,-5.59663
12.2,-967.814,-6.32627
12.2,-967.814,-6.32627
12.2,-967.814,-6.32627
12.2,-967.814,-6.32627
12.2,-967.814,-6.32627
12.2,-967.814,-6.32627
12.2,-967.814,-6.32627
12.3,-970.064,-5.93276
12.4,-973.801,-8.97516
12.5,-980.551,-13.3667
12.6,-990.532,-14.0996
12.7,-998.677,-16.9311
12.7,-1006.44,-16.5386
12.7,-1006.44,-16.5386
12.7,-1006.44,-16.5386
12.7,-1006.44,-16.5386
12.7,-1006.44,-16.5386
12.7,-1006.44,-16.5386
12.7,-1006.44,-16.5386
12.8,-1009.87,-17.5651
12.9,-1018.79,-20.7981
13,-1027.54,-19.9991
13,-1035.06,-20.6682
13,-1035.06,-20.6682
13,-1035.06,-20.6682
13,-1035.06,-20.6682
13.1,-1038.32,-19.4364
13.2,-1045.09,-20.7479
13.3,-1050.53,-18.6497
13.4,-1056.45,-21.2466
13.5,-1062.25,-22.8002
13.6,-1069.19,-22.2975
13.6,-1069,-22.5876
13.6,-1069,-22.5876
13.6,-1069,-22.5876
13.6,-1069,-22.5876
13.6,-1069,-22.5876
13.6,-1069,-22.5876
13.6,-1069,-22.5876
13.7,-1077.1,-18.894
13.8,-1083.7,-20.0266
13.9,-1092.4,-17.5454
14,-1106.64,-12.5558
14.1,-1116.15,-12.1627
14.2,-1130.16,-10.0568
14.3,-1140.51,-7.27533
14.4,-1146.36,-4.76674
14.5,-1158.75,-2.2782
14.6,-1165.3,0.504041
14.7,-1177.96,2.25232
14.7,-1180.25,3.3639
14.7,-1180.25,3.3639
14.7,-1180.25,3.3639
14.7,-1180.25,3.3639
14.7,-1180.25,3.3639
14.7,-1180.25,3.3639
14.8,-1186.06,6.7547
14.9,-1191.2,3.81933
15,-1199.28,-1.39312
15.1,-1208.34,-5.30946
15.2,-1219.56,-10.2332
15.3,-1232.47,-5.91035
15.4,-1239.89,-5.61837
15.5,-1244.53,-0.37541
15.6,-1246.31,8.20323
15.7,-1254.5,11.1596
15.7,-1254.27,10.9146
15.7,-1254.27,10.9146
15.7,-1254.27,10.9146
15.7,-1254.27,10.9146
15.7,-1254.27,10.9146
15.7,-1254.27,10.9146
15.7,-1254.27,10.9146
15.7,-1254.27,10.9146
15.7,-1254.27,10.9146
15.8,-1259.43,14.7232
15.9,-1265.59,13.4306
16,-1267.5,9.463
16.1,-1272.4,4.88105
16.2,-1282.07,5.6488
16.3,-1291.71,1.04547
16.4,-1313.04,1.18423
16.5,-1320.17,7.52814
16.6,-1335.29,8.00406
16.6,-1337.78,11.1907
16.6,-1337.78,11.1907
16.6,-1337.78,11.1907
16.6,-1337.78,11.1907
16.6,-1337.78,11.1907
16.6,-1337.78,11.1907
16.6,-1337.78,11.1907
16.6,-1337.78,11.1907
16.7,-1346.99,12.7258
16.8,-1355.91,16.0294
16.9,-1363.29,15.122
17,-1370.38,14.4682
17.1,-1376.62,13.8893
17.2,-1384.7,14.3023
17.3,-1389.83,11.998
17.4,-1394.15,9.6996
17.5,-1398.74,8.31477
17.6,-1405.1,4.88273
17.7,-1414.43,5.77895
17.8,-1424.18,7.28968
17.8,-1428.56,8.28428
17.8,-1428.56,8.28428
17.8,-1428.56,8.28428
17.8,-1428.56,8.28428
17.8,-1428.56,8.28428
17.8,-1428.56,8.28428
17.9,-1434.33,9.06424
18,-1442.8,11.6393
18.1,-1448.62,12.5195
18.2,-1455.96,15.5006
18.3,-1464.9,16.5629
18.4,-1474.74,18.798
18.5,-1481.85,20.5129
18.6,-1492.09,18.1747
18.7,-1502.93,22.1123
18.8,-1507.24,24.837
18.9,-1515.14,24.5384
18.9,-1515.53,26.1007
18.9,-1515.53,26.1007
18.9,-1515.53,26.1007
18.9,-1515.53,26.1007
18.9,-1515.53,26.1007
18.9,-1515.53,26.1007
19,-1518.17,27.8538
19.1,-1525.82,28.0846
19.2,-1534.75,31.5497
19.3,-1544.12,36.4638
19.4,-1552.8,39.5874
19.5,-1562.37,48.189
19.6,-1572.37,50.61
19.7,-1581.09,58.7418
19.8,-1589.02,58.3849
19.9,-1595.02,61.1585
20,-1597.43,61.3463
