0,0,0
0.1,-0.543026,-0.243163
0.2,1.06044,-10.8724
0.3,6.51127,-13.3166
0.4,12.449,-23.1394
0.5,20.4712,-37.3016
0.6,19.4284,-40.9233
0.7,12.0061,-41.2743
0.8,10.1731,-38.337
0.9,17.3019,-41.1901
0.9,18.5232,-40.3551
1,19.7434,-41.1342
1.1,23.5598,-45.2505
1.2,22.0931,-47.0058
1.3,24.272,-45.6475
1.4,26.714,-47.1387
1.5,25.7607,-41.4011
1.6,35.2598,-41.8688
1.6,34.9022,-39.4545
1.7,33.8979,-35.5674
1.8,35.7364,-31.4933
1.9,37.9059,-30.549
2,37.2458,-28.3548
2.1,40.6769,-30.5695
2.2,39.8849,-30.535
2.3,41.7918,-32.0556
2.4,41.7942,-33.4271
2.5,37.6138,-35.86
2.6,34.6666,-38.2589
2.7,29.1401,-41.5777
2.7,26.2308,-41.1544
2.8,26.1332,-40.9558
2.9,23.7135,-43.7536
3,19.4754,-44.8836
3.1,19.4912,-45.5695
3.2,21.8706,-45.7709
3.3,25.0816,-46.6254
3.4,25.0249,-47.1105
3.5,24.6588,-47.7388
3.6,24.2558,-46.9961
3.7,26.7028,-46.7073
3.8,27.776,-46.4402
3.9,29.4733,-44.8762
3.9,31.5262,-44.9762
4,32.7329,-44.8842
4.1,33.1312,-44.5704
4.2,32.9544,-43.5566
4.3,34.3395,-44.0467
4.4,33.3607,-43.3534
4.5,32.532,-42.7052
4.6,32.3414,-42.274
4.7,32.7578,-41.6826
4.8,33.3455,-41.9162
4.9,33.1655,-40.4208
5,35.4546,-40.4323
5.1,34.751,-40.1948
5.1,36.903,-41.5685
5.2,36.4688,-41.0147
5.3,36.5554,-43.1142
5.4,35.1345,-40.4967
5.5,37.5429,-41.0125
5.6,40.1445,-42.1448
5.7,42.8241,-44.8837
5.8,45.6807,-46.9695
5.9,46.2461,-47.8778
6,46.8294,-48.3525
6.1,48.4838,-47.5716
6.2,47.9724,-45.2573
6.3,47.8283,-44.2613
6.4,51.1247,-45.4255
6.4,49.8649,-44.1871
6.5,51.3624,-44.7051
6.6,55.2366,-45.0843
6.7,55.9066,-45.2987
6.8,52.0835,-45.9628
6.9,50.3566,-47.269
7,49.0938,-44.1753
7.1,51.8956,-45.9711
7.2,49.5756,-50.0332
7.3,45.854,-51.371
7.4,44.5156,-50.2351
7.5,45.862,-51.1709
7.6,48.293,-54.0056
7.7,46.9936,-52.9475
7.8,46.4624,-52.7628
7.9,45.6291,-52.5963
8,45.7795,-54.3139
8.1,44.9299,-54.9287
8.1,44.1543,-55.6156
8.2,45.5972,-56.2121
8.3,45.2298,-56.5894
8.4,42.5757,-55.2971
8.5,43.267,-55.281
8.6,44.6202,-55.2433
8.7,45.5287,-54.9839
8.8,50.0549,-56.7365
8.9,50.523,-56.352
9,50.6176,-58.5658
9.1,50.2041,-62.1741
9.2,49.0096,-63.7574
9.2,49.2953,-63.7582
9.3,48.39,-64.0215
9.4,48.0999,-64.7666
9.5,46.9114,-62.9905
9.6,47.5141,-62.8635
9.7,47.418,-59.8964
9.8,51.6029,-59.299
9.9,54.0959,-62.2003
10,52.1069,-62.5438
10,51.8943,-63.885
10.1,51.74,-62.3833
10.2,53.8335,-62.4698
10.3,53.8585,-65.7114
10.4,52.3851,-68.7961
10.5,52.9997,-68.1684
10.6,55.9144,-68.381
10.7,58.1894,-67.9547
10.8,59.1135,-67.038
10.9,59.9248,-67.1691
10.9,60.2493,-68.7329
11,60.2293,-69.3147
11.1,60.0768,-71.3351
11.2,61.4211,-77.2573
11.3,60.2965,-77.2704
11.4,61.3656,-77.5741
11.5,56.7621,-77.0151
11.6,55.3218,-80.5116
11.7,54.5345,-80.7056
11.8,55.9617,-81.4316
11.9,61.0291,-79.6997
12,66.743,-79.6852
12.1,67.7347,-83.8305
12.2,64.7997,-85.4983
12.3,67.0787,-89.1643
12.4,67.2294,-88.6471
12.5,70.0403,-86.7554
12.5,71.633,-86.8734
12.6,72.8871,-86.5725
12.7,69.8974,-83.7414
12.8,71.6483,-83.5493
12.9,70.9055,-85.8199
13,70.2809,-90.6632
13.1,69.2875,-89.8605
13.2,71.2539,-89.5186
13.3,72.6223,-89.8115
13.4,73.366,-89.8287
13.5,74.5801,-90.247
13.6,76.2195,-90.5113
13.7,76.7896,-90.1801
13.8,76.6909,-89.5112
13.9,76.7772,-89.1189
14,76.7551,-88.2172
14.1,77.1404,-88.6234
14.2,78.3444,-89.7426
14.3,78.0994,-89.9734
14.3,78.0126,-89.986
14.4,74.6035,-91.4467
14.5,73.589,-92.8204
14.6,72.1441,-93.5673
